event_id,competition,season,kickoff_utc,home_team,away_team,bookmaker,market_family,market_period,line,selection,decimal_odds,snapshot_time_utc,bookmaker_update_time_utc,minutes_before_kickoff,evidence_class,is_primary_validation_eligible,result_home_goals,result_away_goals,settlement,source_provider,source_url,source_locator,retrieved_at_utc,raw_sha256,license_note
WC_2018_GROUP_038,WC_2018_GROUP,2018,2018-06-26T00:00:00+00:00,NGA,ARG,unknown_or_aggregate,1x2,full_time,,home,5.0,,,,legacy_proxy_unknown_timestamp,false,1,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_038:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_039,WC_2018_GROUP,2018,2018-06-26T00:00:00+00:00,ISL,CRO,unknown_or_aggregate,1x2,full_time,,away,1.85,,,,legacy_proxy_unknown_timestamp,false,1,2,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_039:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_039,WC_2018_GROUP,2018,2018-06-26T00:00:00+00:00,ISL,CRO,unknown_or_aggregate,1x2,full_time,,draw,3.4,,,,legacy_proxy_unknown_timestamp,false,1,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_039:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_039,WC_2018_GROUP,2018,2018-06-26T00:00:00+00:00,ISL,CRO,unknown_or_aggregate,1x2,full_time,,home,4.5,,,,legacy_proxy_unknown_timestamp,false,1,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_039:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_040,WC_2018_GROUP,2018,2018-06-27T00:00:00+00:00,MEX,SWE,unknown_or_aggregate,1x2,full_time,,away,2.8,,,,legacy_proxy_unknown_timestamp,false,0,3,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_040:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_040,WC_2018_GROUP,2018,2018-06-27T00:00:00+00:00,MEX,SWE,unknown_or_aggregate,1x2,full_time,,draw,3.2,,,,legacy_proxy_unknown_timestamp,false,0,3,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_040:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_040,WC_2018_GROUP,2018,2018-06-27T00:00:00+00:00,MEX,SWE,unknown_or_aggregate,1x2,full_time,,home,2.6,,,,legacy_proxy_unknown_timestamp,false,0,3,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_040:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_041,WC_2018_GROUP,2018,2018-06-27T00:00:00+00:00,KOR,GER,unknown_or_aggregate,1x2,full_time,,away,1.4,,,,legacy_proxy_unknown_timestamp,false,2,0,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_041:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_041,WC_2018_GROUP,2018,2018-06-27T00:00:00+00:00,KOR,GER,unknown_or_aggregate,1x2,full_time,,draw,4.5,,,,legacy_proxy_unknown_timestamp,false,2,0,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_041:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_041,WC_2018_GROUP,2018,2018-06-27T00:00:00+00:00,KOR,GER,unknown_or_aggregate,1x2,full_time,,home,8.0,,,,legacy_proxy_unknown_timestamp,false,2,0,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_041:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_042,WC_2018_GROUP,2018,2018-06-27T00:00:00+00:00,SRB,BRA,unknown_or_aggregate,1x2,full_time,,away,1.6,,,,legacy_proxy_unknown_timestamp,false,0,2,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_042:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_042,WC_2018_GROUP,2018,2018-06-27T00:00:00+00:00,SRB,BRA,unknown_or_aggregate,1x2,full_time,,draw,3.8,,,,legacy_proxy_unknown_timestamp,false,0,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_042:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_042,WC_2018_GROUP,2018,2018-06-27T00:00:00+00:00,SRB,BRA,unknown_or_aggregate,1x2,full_time,,home,5.5,,,,legacy_proxy_unknown_timestamp,false,0,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_042:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_043,WC_2018_GROUP,2018,2018-06-27T00:00:00+00:00,SUI,CRC,unknown_or_aggregate,1x2,full_time,,away,5.0,,,,legacy_proxy_unknown_timestamp,false,2,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_043:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_043,WC_2018_GROUP,2018,2018-06-27T00:00:00+00:00,SUI,CRC,unknown_or_aggregate,1x2,full_time,,draw,3.5,,,,legacy_proxy_unknown_timestamp,false,2,2,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_043:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_043,WC_2018_GROUP,2018,2018-06-27T00:00:00+00:00,SUI,CRC,unknown_or_aggregate,1x2,full_time,,home,1.75,,,,legacy_proxy_unknown_timestamp,false,2,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_043:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_044,WC_2018_GROUP,2018,2018-06-28T00:00:00+00:00,JPN,POL,unknown_or_aggregate,1x2,full_time,,away,2.3,,,,legacy_proxy_unknown_timestamp,false,0,1,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_044:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_044,WC_2018_GROUP,2018,2018-06-28T00:00:00+00:00,JPN,POL,unknown_or_aggregate,1x2,full_time,,draw,3.2,,,,legacy_proxy_unknown_timestamp,false,0,1,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_044:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_044,WC_2018_GROUP,2018,2018-06-28T00:00:00+00:00,JPN,POL,unknown_or_aggregate,1x2,full_time,,home,3.2,,,,legacy_proxy_unknown_timestamp,false,0,1,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_044:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_045,WC_2018_GROUP,2018,2018-06-28T00:00:00+00:00,SEN,COL,unknown_or_aggregate,1x2,full_time,,away,2.1,,,,legacy_proxy_unknown_timestamp,false,0,1,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_045:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_045,WC_2018_GROUP,2018,2018-06-28T00:00:00+00:00,SEN,COL,unknown_or_aggregate,1x2,full_time,,draw,3.2,,,,legacy_proxy_unknown_timestamp,false,0,1,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_045:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_045,WC_2018_GROUP,2018,2018-06-28T00:00:00+00:00,SEN,COL,unknown_or_aggregate,1x2,full_time,,home,3.6,,,,legacy_proxy_unknown_timestamp,false,0,1,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_045:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_046,WC_2018_GROUP,2018,2018-06-28T00:00:00+00:00,PAN,TUN,unknown_or_aggregate,1x2,full_time,,away,2.5,,,,legacy_proxy_unknown_timestamp,false,1,2,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_046:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_046,WC_2018_GROUP,2018,2018-06-28T00:00:00+00:00,PAN,TUN,unknown_or_aggregate,1x2,full_time,,draw,3.1,,,,legacy_proxy_unknown_timestamp,false,1,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_046:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_046,WC_2018_GROUP,2018,2018-06-28T00:00:00+00:00,PAN,TUN,unknown_or_aggregate,1x2,full_time,,home,3.0,,,,legacy_proxy_unknown_timestamp,false,1,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_046:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_047,WC_2018_GROUP,2018,2018-06-28T00:00:00+00:00,ENG,BEL,unknown_or_aggregate,1x2,full_time,,away,2.8,,,,legacy_proxy_unknown_timestamp,false,0,1,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_047:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_047,WC_2018_GROUP,2018,2018-06-28T00:00:00+00:00,ENG,BEL,unknown_or_aggregate,1x2,full_time,,draw,3.2,,,,legacy_proxy_unknown_timestamp,false,0,1,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_047:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2018_GROUP_047,WC_2018_GROUP,2018,2018-06-28T00:00:00+00:00,ENG,BEL,unknown_or_aggregate,1x2,full_time,,home,2.6,,,,legacy_proxy_unknown_timestamp,false,0,1,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2018_GROUP_047:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_000,WC_2022_GROUP,2022,2022-11-20T00:00:00+00:00,QAT,ECU,unknown_or_aggregate,1x2,full_time,,away,2.25,,,,legacy_proxy_unknown_timestamp,false,0,2,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_000:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_000,WC_2022_GROUP,2022,2022-11-20T00:00:00+00:00,QAT,ECU,unknown_or_aggregate,1x2,full_time,,draw,3.2,,,,legacy_proxy_unknown_timestamp,false,0,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_000:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_000,WC_2022_GROUP,2022,2022-11-20T00:00:00+00:00,QAT,ECU,unknown_or_aggregate,1x2,full_time,,home,3.4,,,,legacy_proxy_unknown_timestamp,false,0,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_000:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_001,WC_2022_GROUP,2022,2022-11-21T00:00:00+00:00,ENG,IRN,unknown_or_aggregate,1x2,full_time,,away,12.0,,,,legacy_proxy_unknown_timestamp,false,6,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_001:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_001,WC_2022_GROUP,2022,2022-11-21T00:00:00+00:00,ENG,IRN,unknown_or_aggregate,1x2,full_time,,draw,6.5,,,,legacy_proxy_unknown_timestamp,false,6,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_001:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_001,WC_2022_GROUP,2022,2022-11-21T00:00:00+00:00,ENG,IRN,unknown_or_aggregate,1x2,full_time,,home,1.25,,,,legacy_proxy_unknown_timestamp,false,6,2,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_001:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_002,WC_2022_GROUP,2022,2022-11-21T00:00:00+00:00,SEN,NED,unknown_or_aggregate,1x2,full_time,,away,1.85,,,,legacy_proxy_unknown_timestamp,false,0,2,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_002:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_002,WC_2022_GROUP,2022,2022-11-21T00:00:00+00:00,SEN,NED,unknown_or_aggregate,1x2,full_time,,draw,3.6,,,,legacy_proxy_unknown_timestamp,false,0,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_002:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_002,WC_2022_GROUP,2022,2022-11-21T00:00:00+00:00,SEN,NED,unknown_or_aggregate,1x2,full_time,,home,4.5,,,,legacy_proxy_unknown_timestamp,false,0,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_002:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_003,WC_2022_GROUP,2022,2022-11-21T00:00:00+00:00,USA,WAL,unknown_or_aggregate,1x2,full_time,,away,2.9,,,,legacy_proxy_unknown_timestamp,false,1,1,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_003:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_003,WC_2022_GROUP,2022,2022-11-21T00:00:00+00:00,USA,WAL,unknown_or_aggregate,1x2,full_time,,draw,3.1,,,,legacy_proxy_unknown_timestamp,false,1,1,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_003:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_003,WC_2022_GROUP,2022,2022-11-21T00:00:00+00:00,USA,WAL,unknown_or_aggregate,1x2,full_time,,home,2.6,,,,legacy_proxy_unknown_timestamp,false,1,1,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_003:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_004,WC_2022_GROUP,2022,2022-11-22T00:00:00+00:00,ARG,KSA,unknown_or_aggregate,1x2,full_time,,away,11.0,,,,legacy_proxy_unknown_timestamp,false,1,2,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_004:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_004,WC_2022_GROUP,2022,2022-11-22T00:00:00+00:00,ARG,KSA,unknown_or_aggregate,1x2,full_time,,draw,5.5,,,,legacy_proxy_unknown_timestamp,false,1,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_004:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_004,WC_2022_GROUP,2022,2022-11-22T00:00:00+00:00,ARG,KSA,unknown_or_aggregate,1x2,full_time,,home,1.28,,,,legacy_proxy_unknown_timestamp,false,1,2,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_004:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_005,WC_2022_GROUP,2022,2022-11-22T00:00:00+00:00,MEX,POL,unknown_or_aggregate,1x2,full_time,,away,2.7,,,,legacy_proxy_unknown_timestamp,false,0,0,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_005:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_005,WC_2022_GROUP,2022,2022-11-22T00:00:00+00:00,MEX,POL,unknown_or_aggregate,1x2,full_time,,draw,3.1,,,,legacy_proxy_unknown_timestamp,false,0,0,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_005:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_005,WC_2022_GROUP,2022,2022-11-22T00:00:00+00:00,MEX,POL,unknown_or_aggregate,1x2,full_time,,home,2.8,,,,legacy_proxy_unknown_timestamp,false,0,0,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_005:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_006,WC_2022_GROUP,2022,2022-11-22T00:00:00+00:00,FRA,AUS,unknown_or_aggregate,1x2,full_time,,away,13.0,,,,legacy_proxy_unknown_timestamp,false,4,1,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_006:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_006,WC_2022_GROUP,2022,2022-11-22T00:00:00+00:00,FRA,AUS,unknown_or_aggregate,1x2,full_time,,draw,6.5,,,,legacy_proxy_unknown_timestamp,false,4,1,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_006:o_draw,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_006,WC_2022_GROUP,2022,2022-11-22T00:00:00+00:00,FRA,AUS,unknown_or_aggregate,1x2,full_time,,home,1.22,,,,legacy_proxy_unknown_timestamp,false,4,1,win,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_006:o_win_a,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
WC_2022_GROUP_007,WC_2022_GROUP,2022,2022-11-22T00:00:00+00:00,DEN,TUN,unknown_or_aggregate,1x2,full_time,,away,6.0,,,,legacy_proxy_unknown_timestamp,false,0,0,loss,WCdecider legacy loader,football-data.co.uk / Pinnacle closing proxies,wc_backtest_historical_dataset.csv:WC_2022_GROUP_007:o_win_b,2026-06-22T00:00:00+00:00,339fe8fee64eb757c333d7e7b7e450099c9fe412aa66e688aca87fc61a0e53d5,Existing project value retained for reconciliation only; bookmaker and quote timestamp are not row-verifiable.
